item_id,shop_id,comment,rating
21694828011,405987583,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Trong năm nay, Việt Nam và Lào sẽ tập trung giải quyết khó khăn, thúc đẩy triển khai kết nối hạ tầng giao thông, nghiên cứu tư duy mới, cách làm mới trong việc triển khai kết nối giao thông hai nước, tăng cường tìm kiếm nhà đầu tư quan tâm đến các dự án đường sắt Vũng Áng-Vientiane, đường bộ cao tốc Hà Nội-Vientiane.",5
21694828011,405987583,"Đã nhận được hàng , chất lượng sản phẩm tuyệt vời, phù hợp với giá tiền , lần sau sẽ ủng hộ tiếp",5
21694828011,405987583,"Đúng với mô tả:ok
Chất lượng sản phẩm:được

Giá rẻ, đúng công dụng sản phẩm, không có yc gì cao với giá này",5
21694828011,405987583,"Ok, hàng ok, giao sớm, rẻ, sạc được, gói sơ sài nói chung là cũng được nhưng do gói nên cho 4sao",4
21694828011,405987583,"Chất lượng sản phẩm:raats toots nhas mn nha hehe
Đúng với mô tả:san phẩm ok lắm nha

oki nẹ nào ủng hộ",5
21694828011,405987583,"Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt

sạch nhanh giá cả oce , sẽ quay lại mua lần nữa ạ",5
21694828011,405987583,"Dùng ổn, mỗi tội shop k hỗ trợ nhoeeuf trong việc vận chuyển thôi nên mong shop cải thiện",3
21694828011,405987583,Sản phẩm tốt sạc nhanh dô rẻ nên mua còn sài lâu không thì chưa biết,5
21694828011,405987583,Đã nhận được sản phẩm sản phẩm đúng mô tả shop giao hàng nhanh nhanh,5
21694828011,405987583,Giao hàng siêu nhanh. Vừa đặt hpom qua hôm nay nhạn được luôn ạ,5
21694828011,405987583,Sản phẩm tuyệt vời. Ngon. Chất lượng. Giao hàng nhanh. Oke lắmm,5
21881512718,1003372692,"10 điểm hong coa nhưng giao hàng nhanh mi dễ dán lắm nhìn kiểu tự nhiên vãi , giao hàng lại nhanh mình lần đầu tiên dán mi giả mà được như ảnh lun . Mua đi mn hong thất vọng đâu .",5
21881512718,1003372692,"Mẹo:đúng
Bao bì:đúng
Kinh nghiệm sử dụng:đúng

Bao bì đẹp, đóng gói cẩn thận, sợi mi đều rõ ràng khá mềm mại, không bị cứng",5
21881512718,1003372692,"Mi tự nhiên, gắn lên okieee trông không bị ố dề mà vẫn có độ cong mềm mại. Shop giao hàng cũng nhanh dù đang cận Tết rồi",5
21881512718,1003372692,"chưa gắn thử nhưng mà mở ra thấy mi xinh lắm nè , hàng quốc tế nhưng cũng giao khá nhanh , gói hàng cẩn thận",5
21881512718,1003372692,"Mi rất đẹp, dày, tự nhiên, hàng mi đều,  nên mua nhé mọi người
Mình sẽ quay lại ủng hộ shop thêm vì nhận hàng rất ưng ý
Cho shop 5 sao nhé ⭐️⭐️⭐️⭐️",5
21881512718,1003372692,"Công dụng:gan mi
Bao bì/Mẫu mã:ok

sản phẩm đóng gói cẩn thận. mình chưa dùng nhưng nhìn bao bì với cách đóng gói là ưng r ạ",5
21881512718,1003372692,"Trời đất quỷ thần ơi nó đẹp xuất sắc ý
Đi nguyên ngày mưa nắng gió tạt vào mặt thì cx ko hề hấn j luôn 
Đỉnhhhhhhh
Gắn dễ lắm huhu gắn lần đầu ăn ngay rùi nè",5
21881512718,1003372692,"Mẹo:lông mi giả
Bao bì:hộp đựng
Kinh nghiệm sử dụng:chưa sử dụng

Đóng gói nhìn dễ thương, có sẵn dụng cụ, chưa sử dụng nhưng nghe mng nói mới xài sẽ khó dán quen r thì dễ",5
21881512718,1003372692,"Công dụng:gắn mi
Bao bì/Mẫu mã:cẩn thận đẹp mắt

giao hàng khá nhanh so với các mặt hàng quốc tế khác, đóng gói cẩn thận",5
21881512718,1003372692,"Cái hộp to ý gắn lên mi xinh lắm mn , nhìn nó dài vs to vậy thôi . Chứ loại ngắn hơn mjk chưa dùng luôn , tại mi mjk cx dài, ngắn nó lên trông ngắn ngắn kì lắm . Keo bám chắc lắm nha mn , lúc gỡ ra cx ko bị đau hay đứt mi",5
21881512718,1003372692,"Giao hàng nhanh, giao đủ hàng, giao đúng mẫu, đóng gói lịch sự kĩ càng lắm. Có dịp sẽ ủng hộ shop tiếp thoi. Mi chưa gắn thử nên chưa biết sao nữa",5
21881512718,1003372692,"Bao bì:đẹp, đựng trong hộp chắc chắn
Mẹo:mi có thể tái sd vài lần nhé
Kinh nghiệm sử dụng:mi xinh cực kì, giá rẻ mà chất lượng nha",5
21881512718,1003372692,"Công dụng:dán mi
Bao bì/Mẫu mã:đẹp

U mi bé bé xinh xinh nhìn cute lắm ,săn đc giá rẻ nên hài lòng ạ ,sẽ quay lại ủng hộ nha",5
21881512718,1003372692,"Công dụng:mi giả
Bao bì/Mẫu mã:ok

Sản phẩm dùng ok, đóng gói hàng tạm đc, đặt 2 đơn 1 bộ mi và cây nhíp gắn mi nói chung oke la nha rẻ nhưng k tệ nha😻
Dán mi mình lấy sài gòi nha chứ k phải lỗi đâu",5
21881512718,1003372692,"Công dụng:mi giả
Bao bì/Mẫu mã:đẹp

Bao bì mẫu mã đẹp hộp đựng xinh sang ,mình đặt keo ở trong không có 1 giọt keo",5
21881512718,1003372692,"Mi này gắn đã lắm nha mọi người, mình dùng e, thấy okila nên mua để dành dùng nè, qtrojng là keo, mọi người mua keo xịn là dán dc 2 ngày luôn í",5
21881512718,1003372692,"Bao bì/Mẫu mã:OK
Công dụng:Make up

Lông mi mềm đấy ạ, chưa sài nên không biết là keo có ăn không, có bền không nữa. Cái trắng trắng tròn tròn đeo được vào ngón tay kia mình kb sử dụng ntn",4
21881512718,1003372692,"Công dụng:dai mi
Bao bì/Mẫu mã:đẹp, mi được đựng trong hộp

🎁 Hàng giao nhanh hơn dự kiến 😘
🎁 Shop cbi hàng nhanh, đồ đẹp nhoa💐💐",5
21881512718,1003372692,"Công dụng:mi giả
Bao bì/Mẫu mã:hộp đựng xinh

Có hộp đựng rất xinh, mi đẹp, ko bị hỏng cái nào ,giá ổn, nên mua nhé",5
21881512718,1003372692,"Bao bì/Mẫu mã:xinh
Công dụng:dán mi

hnhu đây là mẫu best :)) !! mẫu này xinh lúm nên mua ạ săn sale được giá hờii",4
21881512718,1003372692,"Bao bì/Mẫu mã:đóng gói cẩn thận
Công dụng:mi mắt làm mắt lung linh

Đóng gói hàng cẩn thận giao hàng nhanh, mình chưa thử nên chưa biết mi dán có bền kh nhưng thấy mn rcm nhiều nên mình mua sd thử.",5
21881512718,1003372692,"Bao bì/Mẫu mã:tốt
Công dụng:mi giả

lông mi mảnh lắm mn ơi đúng với mẫu nha siêu đẹp í nên mua liền nhưng mà k tặng kèm keo nên mọi người nhớ mua thêm keo nhé",5
21881512718,1003372692,"Giao hàng khá nhanh, đóng gói ổn, shop giao hành đúng và đủ, mới sử dụng lần đầu nên còn bỡ ngỡ, lần sau sẽ ủng hộ tiếp",5
21881512718,1003372692,"Công dụng:dán mi

đẹp lắm mn ơi sợi mi hơi dầy nhẹ giá này mua duoc quá tuyett voiii giao sớm hơn 7ngay mn mua nhé",5
21881512718,1003372692,"Kinh nghiệm sử dụng:chưa có
Bao bì:đóng gói cẩn thận
Mẹo:dán vào chân mi

Hàng giao nhanh lắm ạ
Đẹp
Về sớm hơn dự kiến",5
21881512718,1003372692,"Bao bì/Mẫu mã:ok
Công dụng:mi

Giao hàng nhanh chóng đóng gói cẩn thận kĩ càng đẹp và rẻ, sài gần hết rùi mới đánh giá🤣",5
21881512718,1003372692,"Shop giao  đầy đủ hàng, có vẻ ổn. Mình chưa sử dụng nên k biết ntn. Giao hàng ổn, nhanh. Gói hàng chắc chắn 🥰😍🥰🥰🥰🥰🥰🥰🥰🥰",5
21881512718,1003372692,"Công dụng:mi gia
Bao bì/Mẫu mã:đóng gói cẩn thận

Sản phẩm đúng mẫu. Đóng gói cẩn thận. Giao hàng nhanh hơn dự tính. Mn nên mua nhé",5
21881512718,1003372692,Lúc trước t tập dán mi chùm mà khó quá nên đổi qua mi này dễ gắn nha lần đầu t gắn mà nó đẹp a mi tơi ok,5
21881512718,1003372692,"Công dụng:noi mi
Bao bì/Mẫu mã:dep

Hàng quốc tế nhưng giá rẻ lắm. Hộp mi nhìn đẹp, tiện dụng mang theo ra ngoài. Sẽ ủng hộ lần sau",5
21881512718,1003372692,"Bao bì/Mẫu mã:Mi giả tự nhiên

Sản phẩm rất oke lun, đóng gói chắc chắn, giao hàng cũng nhanh trong tuần là có rồi, đầy đủ ko thiếu sản phẩm nào hết. Sẽ tiếp tục ủng hộ shop dài lâu. 😍😍😍😉🤑😍😍😍😍",5
21881512718,1003372692,Mi siêu đẹp siêu mềm..gắn nhẹ mắt không bị khó chịu keo chắc dễ gắn.. đã mua hàng của shop lần thứ 2.. Sẽ ủng hộ thêm nhiều lần sau nữa,5
21881512718,1003372692,"Công dụng:công dụng gắn mi cho long lanh
Bao bì/Mẫu mã:bao bì mẫu mã đúng

Nên mua nhưng mua cái này nhưng phải mua thêm keo nha",5
21881512718,1003372692,"Mẹo:de keo kho xiu roi gan se nhanh hon
Bao bì:oke

Mi xinh gắn lên nhìn k quá lố đâu oke í 
Ig :22thang06 có share link đồ xingg",5
21881512718,1003372692,"Công dụng:gắn mi giả lên đôi mắt xinh đẹp của bạn
Bao bì/Mẫu mã:tất cả đều oke hết

Oke thấy có màu hồng là dth goi",5
21881512718,1003372692,"Bao bì/Mẫu mã:đúnh
Công dụng:mi giả

Em rất thích, mi đẹp gắn rất chắc chắn và đẹp ko bị cộm ).&/ hskskskaks bakans xhxksnd hxks dndk",5
21881512718,1003372692,mi xinh nhưng mà lên ảnh k rõ lắm nhìn bên ngoài đẹp rõ và tự nhiên hơn keo dán oki mới tập dán mi hehe,5
21881512718,1003372692,Shop giao đủ dcụ. Sản phẩm oke gắn lên đẹp cực tự nhiên ai muốn nhìn rõ hơn thì mua loại dày mi hơn hemm,5
21881512718,1003372692,"Công dụng:mi xinh
Bao bì/Mẫu mã:xịn

shop quốc tế giao 7 ngày mới tới tay
nhưng bõ!! xinh lứm mng ơi, dễ gắn dã man ấy mà gắn lên như nối mi, xinh lên mấy chân kính mà lại rất nhẹ mắt, k có cảm giác gắn mi gì lunn

xứng đánggg",5
21881512718,1003372692,mi xinh nha bạn mình bảo loại này uki vca thấy nó gắn xinh dã man nên mua thử chứ cũng ch gắn bh :)) nhma b mình bảo gắn dễ nha,5
21881512718,1003372692,"Công dụng:mi
Bao bì/Mẫu mã:oke

Mê lắm nha.
Mi mang nhẹ, keo dính cũng chắc nè
Mua để mang tết xinh xinh đi mọi người ơi 🥰🥰🥰🥰",5
21881512718,1003372692,"Bao bì/Mẫu mã:dep
Công dụng:nối mi

Hàng đẹp nhé mọi người, dễ gắn, nhẹ mắt lắm. Mua về tập tành thử lên mắt ok cực. Nên mua nha",5
21881512718,1003372692,"Bao bì/Mẫu mã:xinh xỉu má ơi
Công dụng:làm mi giả cho mắt lấp lánh lấp lánh

Nhìn chất lượng nhe mn, nma chưa thử nên kh biết như nào. Nhìn mi giống mẫu lắm nên mấy bà múc r cbi ăn Tết :>",5
21881512718,1003372692,"Bao bì/Mẫu mã:đúng với mô tả
Công dụng:gắn mi giả cho mắt xinh

Mình chưa dán nên cũng không biết là có đẹp hay không nhưng thấy shop đóng gói hàng rất là cẩn thận chắc chắn rất là ứng Ý ￼",5
21881512718,1003372692,"Mới nhận hàng là mở ta test liền , dễ gắn lắm nè mà quan trọng là keo có dính kh nữa á 
Giao hàng nhanh 
Đóng gói ok 
Nên muaaaa",5
21881512718,1003372692,"Công dụng:nối mi
Bao bì/Mẫu mã:ok

quá ok, giá như này về tay nhận được mình hơn cả mong đợi, hộp mi cứng cáp, k bóp méo, k vỡ",5
21881512718,1003372692,"Mẹo:kh biet meo j ca =))))
Kinh nghiệm sử dụng:1 ngay
Bao bì:ddejp

Shop giao đúng mẫu, mà mấy bà biết sao kh.. ưa cháy khét lẹt là phải mua MÃ KHÁC chớ mã ni nhẹ nhàng lữ tính lắm.. chỉ có nhìn từ dưới lên, beng mắt ra thì mới chộ thôi, nên là re com men mua MÃ KHÁC nghennn",5
21881512718,1003372692,"Bao bì/Mẫu mã:ok
Công dụng:ok

Ok ạ, hàng giao nhanh :))) em không ngờ nó giao sớm thế may là ck tiền trước nên shipper chỉ việc ném vào nhà thôi. Cảm ơn sốp, sau sẽ ủng hộ thêm",5
21881512718,1003372692,"Bao bì/Mẫu mã:sang xịn mịn
Công dụng:dán mi cong vút

Nếu bạn muốn có một hàng mi cong vút tuỵt đẹp như Xuân Ca thì nên mua nhé
Shop dễ thương nhiệt tình hỗ trợ ng mua hết mình💯",5
21881512718,1003372692,"Kinh nghiệm sử dụng:cu gan len
Mẹo:biet l dc
Bao bì:dep hoi tre trau

mi siu dep bay oi nhu duoi nang tin ca ý",5
20943489206,440802997,"Công dụng:làm nail
Đối tượng sử dụng:thợ nail

Hàng giao đủ,charm đá sáng đẹp,đóng gói cẩn thận,có điều quà tặng k liên quan,tự nhiên tặng cái hình xâm rồi k bk làm gì với nó...🙄🙄🙄",5
20943489206,440802997,"🔥 🔥 🔥 CẢNH BÁO: NHỮNG CHỊ EM ĐÃ VÀ ĐANG SỬ DỤNG SON 3Chị Em NHÀ EM SẼ BỊ NGHIỆN VÌ SON SIÊU XINH, SIÊU ĐẸP, SIÊU CHẤT LƯỢNG.😍
✅ Son không lem, không trôi

✅ Son siêu lì trong 24h

✅ Khả năng dưỡng ẩm cao nên không cần dùng son dưỡng.

✅ Độ phủ vân môi tốt làm mềm mịn các nếp nhăn ở rãnh môi giúp cải thiện môi thâm, kém sắc.

✅ Ngoài ra Son lên mầu cực chuẩn nhà các chị em.",5
20943489206,440802997,"Giầy đẹp lắm lun
 á lên đúng from cực nhìn đẹp vcđ lun á shop tư vấn nhiệt tình lắm luôn cứ tưởng ko về kịp để khai giảng hoá ra về đúng trc y1 ngày khai giảng luôn mà bị cái chân to 24cm mà rộng tận 10 nên đi vừa hin đi nhiều sợ đau chân nên mua nha mấy bà",5
20943489206,440802997,Giao hàng nhanh đóng chắc chắn cẩn thận shop nhiệt tình nên mua nha mọi người ơi giao đúng số lượng đúng mẫu mã nên mua,5
20943489206,440802997,"Giao hàng nhanh , đóng gói cẩn thận mình mua chút chút cái shop quăng vô 1 bịch làm hết thồn :)))  , 10 điểm nha , sẽ còn quay lại",5
20943489206,440802997,Giao hàng nhanh đóng chắc chắn cẩn thận shop nhiệt tình nên mua nha mọi người ơi giao đúng số lượng đúng mẫu mã nên mua,5
20943489206,440802997,"Lần nào mua đồ của shop cũng hài lòng. đóng gói kỹ càng. cho shop 5 sao, hình ảnh chỉ mang tính chất lấy xu",5
20943489206,440802997,"Kinh nghiệm sử dụng:ok
Hiệu ứng làm đẹp:ok
Lợi ích:ok

Giao hàng rất nhanh 
Ship thân thiện
Sau sẽ quay lại ủng hộ shop ạ",5
20943489206,440802997,"Lợi ích:đẹp đep
Hương thơm:đẹp
Hiệu ứng làm đẹp:đẹp

Hàng giao đúng , chuẩn , đẹp lắm nha , nên mua nha mọi người nha",5
20943489206,440802997,"Đối tượng sử dụng:tot
Công dụng:tot

Base coat Youth Rose (gel liên kết): dùng để liên kết giữa móng tay/móng chân với lớp sơn gel, giúp cho móng của khách bền hơn. 
   + Top coat Youth Rose (top phủ bóng): dòng gel giúp cho móng có độ bóng, bền và đẹp hơn ở bước cuối cùng khi sơn gel. 
   + Cứng móng Youth Rose(xanh đậm):gel phủ lên bề mặt móng có công dụng gia tăng độ cứng bề mặt của móng tay, giúp cho móng được chắc khỏe hơn. Thường",5
20943489206,440802997,"Công dụng:cham
Đối tượng sử dụng:moi nguoi

tốt oce phù hợp voi gia tiền cham đẹp nha sẽ ủng hộ vào lần sau nhân viên giao hàng nhiệt tình nhận xét mang tính chất nhận xu là chính",5
20943489206,440802997,"Kinh nghiệm sử dụng:1 năm
Hiệu ứng làm đẹp:xịn
Hương thơm:không

giao hàng nhanh sản phẩm của mình là người lớn tuổi hơn mình thì mình cũng nên có cái gì cũng nên có cái gì cũng nên có cái gì",4
20943489206,440802997,"Công dụng:cham
Đối tượng sử dụng:moi nguoi

tốt sẽ ủng hộ vào lần tiếp nhân viên giao hàng nhiệt tình nhận sét mang tính chata nhận su là chính",5
20943489206,440802997,"Tr ơii mua của sốp không biết bao nhiêu lần rồi. Đồ xinh xỉu sáng lắmm, giá còn hạt dẻ nữa. Mình mua lắt nhắt từng cái mà sốp gửi rất đủ và chuẩn.",5
20943489206,440802997,"Công dụng:ok
Đối tượng sử dụng:ok

Giao hàng nhanh! Quốc tế mà nhanh vậy là ok ròi. Charm đẹp. Mng nên mua hình ảnh k liên quan ạh",5
20943489206,440802997,"💖Tầm soát ung thư VVIP - Sàng lọc tới 91 danh mục
⚡""Bắt sống"" mọi mầm mống ung thư
📞Đặt lịch ngay qua #hotline 0936447225
===========
💎 Tầm soát ung thư toàn diện VVIP tại Thu Cúc TCI được hưởng những đặc quyền gì?
- Được sàng lọc ung thư lên tới 91 danh mục, không bỏ sót mầm mống bệnh
- Thăm khám với loạt công nghệ tầm soát ung thư tiên tiến nhất: chụp cộng hưởng từ MRI, chụp cắt lớp vi tính CT đa dãy, nội soi chẩn đoán ung thư sớm với công nghệ NBI và công nghệ MCU, siêu âm Doppler, đo mật độ xương cùng nhiều công nghệ khác... 
- Được tặng miễn phí bộ ảnh chất lượng cao ghi lại hành trình thăm khám cao cấp
- Được thăm khám với bác sĩ có tay nghề sàng lọc ung thư cao

✅ Hệ thống y tế Thu Cúc TCI tiên phong trong lĩnh vực tầm soát sức khỏe
- Là đơn vị đi đầu trong lĩnh vực khám và tầm soát sức khỏe chủ động với 13 năm kinh nghiệm
- Hệ thống gói khám đa dạng bậc nhất
- Công nghệ nội soi MCU duy nhất chỉ có tại Thu Cúc TCI - cho phép xử lý khối u nhanh gọn ngay trong quá trình nội soi
- Máy móc y tế hoàn toàn mới giúp nâng cao chất lượng chẩn đoán
📲 Gọi ngay tới Hotline 0936447225 để nhận ưu đãi tới 40%++
===========
Hệ thống Y tế Thu Cúc TCI
🏥 286 Thụy Khuê, Tây Hồ, Hà Nội
🏥 216 Trần Duy Hưng, Cầu Giấy, Hà Nội
🏥 32 Đại Từ, Hoàng Mai, Hà Nội
🏥 136 Nguyễn Trãi, Thanh Xuân, Hà Nội",5
20943489206,440802997,"SẠCH MẢNG BÁM ĐẾN 10X 
GIỮ RĂNG MIỆNG SẠCH KHOẺ

🛒Mua ngay bàn chải điện P/S S100 Pro https://bit.ly/ETB_Nov23

Ưu đãi duy nhất 24/11 tại Shopee cho sản phẩm bàn chải điện P/S S100Pro.  Mua ngay để nhận hàng loạt quà tặng giá trị 

💞GIẢM GIÁ đến 35%
💞Tặng Voucher 50K*
💞Tặng ngay Bình Kim Cương P/S và Bình Coffee*
*Quà tặng và Voucher có hạn và có thể thay đổi theo ngày 

⚡⚡Không còn nỗi lo mảng bám, tự tin nở nụ cười rạng rỡ mỗi ngày với trợ thủ bàn chải điện P/S S100Pro mới
Công nghệ sóng âm tiên tiến tạo nên các hạt siêu bọt - Microbubble, sạch hiệu quả mà vẫn dịu nhẹ cho nướu
 
⚡Gấp 100 lần nhịp chải so với việc chải răng thông thường cùng cơ chế chải răng thông minh, giúp chải răng đúng và đủ 2 phút theo khuyến nghị của nha sĩ 

⚡Lựa chọn 1 trong 3 chế độ chải răng linh hoạt: Sạch Sâu, Chăm Sóc Nướu, Trắng răng phù hợp với bạn 

️🛒Mua ngay bàn chải điện P/S S100 Pro tại https://bit.ly/ETB_Nov23",5
20943489206,440802997,"VÙNG DỄ RỤNG TÓC VÀ CÁCH GIẢM RỤNG ?

🔎 Đỉnh đầu và 2 bên trán (bò liếm) rất dễ rụng tóc. Lý do có thể từ thói quen:
💔 Cột tóc quá chặt
💔 Chải khi tóc còn ướt
💔 Để tóc ướt quá lâu sau khi gội khiến tóc nặng

Chủ động giảm rụng bằng cách thay đổi thói quen:
✨ Đổi ngôi liên tục, lúc vuốt tóc qua phải/lúc qua trái để tránh tóc chịu áp lực 1 chỗ
✨ Bóp tóc ráo bằng khăn sau khi gội và chỉ chải khi tóc khô
✨ Ngoài ra cần bổ sung dưỡng chất, vì khi tóc yếu sẽ dễ rụng hơn. Vì vậy cần bổ sung dưỡng chất cho tóc ngay khi gội với Vitamin C, B từ Kiwi & Mật ong Manuka có trong DẦU GỘI DƯỠNG CHẤT ngăn gãy rụng tóc 99% của LASHE Superfood. Giúp tóc đủ chất, chắc khỏe hơn để chống chọi với các tác nhân gây rụng.

🤝 Nạp chất cho tóc khi gội bằng cách đặt bộ Gội Xả dưỡng chất: https://bit.ly/4626R1n 

#LasheSuperfood
#Gộixảvớidưỡngchất
#Tócchắckhỏegiảmgãyrụng99%
#Phụchồihưtổn9X",5
